cluster,player,playerId,season,fg,3pm,ft,reb,ast,stl,blk,tov,pts,age
3,Chris Andersen,anderch01,2005,0.53,0.00,0.69,6.12,1.06,0.21,1.49,0.96,7.66,26
3,Kwame Brown,brownkw01,2005,0.46,0.00,0.57,4.90,0.93,0.60,0.36,1.60,6.95,22
3,Austin Croshere,croshau01,2005,0.38,0.62,0.88,5.14,1.34,0.66,0.23,1.42,8.86,29
3,Antonio Davis,davisan01,2005,0.46,0.00,0.76,5.94,1.11,0.38,0.57,1.33,6.96,36
3,Melvin Ely,elyme01,2005,0.43,0.00,0.58,4.13,0.96,0.41,0.87,1.46,7.29,26
3,Danny Fortson,fortsda01,2005,0.52,0.00,0.88,5.61,0.13,0.24,0.11,1.47,7.47,28
3,Othella Harrington,harriot01,2005,0.51,0.00,0.72,4.17,0.80,0.34,0.26,1.20,8.01,31
3,Al Jefferson,jeffeal01,2005,0.53,0.00,0.63,4.39,0.34,0.31,0.77,0.93,6.69,20
3,Jared Jeffries,jeffrja01,2005,0.47,0.21,0.58,4.86,1.96,0.86,0.45,1.48,6.79,23
3,Jumaine Jones,jonesju01,2005,0.43,1.34,0.73,5.24,0.86,0.58,0.32,0.64,7.59,25
3,Alonzo Mourning*,mournal01,2005,0.47,0.00,0.58,5.35,0.49,0.22,2.00,1.54,7.62,34
3,Andres Nocioni,nocioan01,2005,0.40,0.31,0.77,4.77,1.51,0.46,0.42,1.67,8.36,25
3,James Posey,poseyja01,2005,0.36,1.10,0.87,4.38,1.76,0.96,0.46,1.38,8.10,28
3,Rodney Rogers,rogerro01,2005,0.38,0.83,0.74,4.24,1.48,0.71,0.34,1.48,7.66,33
3,Malik Rose,rosema01,2005,0.45,0.01,0.74,4.49,0.78,0.61,0.21,1.34,7.03,30
3,Darius Songaila,songada01,2005,0.53,0.00,0.85,4.25,1.41,0.63,0.22,0.86,7.51,26
3,Mike Sweetney,sweetmi01,2005,0.53,0.00,0.75,5.43,0.57,0.35,0.36,1.40,8.44,22
3,Maurice Taylor,tayloma01,2005,0.46,0.05,0.61,3.95,1.03,0.42,0.31,1.45,7.26,28
3,Etan Thomas,thomaet01,2005,0.50,0.00,0.53,5.19,0.43,0.36,1.09,1.06,7.06,26
3,Chris Wilcox,wilcoch01,2005,0.51,0.00,0.61,4.22,0.70,0.48,0.44,1.43,7.89,22
3,Tony Battie,battito01,2006,0.51,0.00,0.66,5.57,0.60,0.56,0.84,1.07,7.91,29
3,Bruce Bowen,bowenbr01,2006,0.43,1.27,0.61,3.90,1.54,0.96,0.37,0.82,7.55,34
3,Nick Collison,collini01,2006,0.53,0.00,0.70,5.58,1.12,0.32,0.53,1.17,7.47,25
3,Brian Cook,cookbr01,2006,0.51,0.44,0.83,3.38,0.91,0.46,0.40,0.75,7.93,25
3,Austin Croshere,croshau01,2006,0.46,1.08,0.88,5.30,1.24,0.44,0.14,0.96,8.16,30
3,Ryan Gomes,gomesry01,2006,0.49,0.05,0.75,4.89,0.95,0.57,0.08,0.90,7.56,23
3,Danny Granger,grangda01,2006,0.46,0.38,0.78,4.92,1.15,0.74,0.79,1.03,7.53,22
3,Brendan Haywood,haywobr01,2006,0.51,0.00,0.59,5.91,0.58,0.38,1.32,1.23,7.28,26
3,Al Jefferson,jeffeal01,2006,0.50,0.00,0.64,5.07,0.51,0.51,0.78,1.05,7.86,21
3,Jared Jeffries,jeffrja01,2006,0.45,0.21,0.59,4.92,1.92,0.75,0.65,1.29,6.35,24
3,Raef LaFrentz,lafrera01,2006,0.43,1.37,0.68,4.95,1.40,0.35,0.88,0.79,7.79,29
3,Sean May,mayse01,2006,0.41,0.00,0.77,4.74,0.96,0.74,0.52,1.43,8.22,21
3,Antonio McDyess,mcdyean01,2006,0.51,0.00,0.56,5.32,1.10,0.56,0.59,0.93,7.78,31
3,Alonzo Mourning*,mournal01,2006,0.60,0.00,0.59,5.52,0.17,0.20,2.66,1.22,7.83,35
3,James Posey,poseyja01,2006,0.40,1.75,0.79,4.76,1.33,0.81,0.30,0.87,7.21,29
3,Quentin Richardson,richaqu01,2006,0.36,1.16,0.67,4.18,1.60,0.71,0.11,1.02,8.20,25
3,Joe Smith,smithjo02,2006,0.48,0.00,0.77,5.23,0.70,0.55,0.30,0.91,8.61,30
3,Mike Sweetney,sweetmi01,2006,0.45,0.00,0.65,5.30,0.89,0.29,0.85,1.44,8.08,23
3,Stromile Swift,swiftst01,2006,0.49,0.00,0.65,4.41,0.38,0.58,0.76,1.38,8.88,26
3,Chris Wilcox,wilcoch01,2006,0.57,0.00,0.73,5.32,0.68,0.43,0.44,0.94,8.13,23
3,Marvin Williams,willima02,2006,0.44,0.16,0.75,4.85,0.80,0.61,0.30,1.05,8.51,19
3,LaMarcus Aldridge,aldrila01,2007,0.50,0.00,0.72,4.95,0.38,0.35,1.16,0.68,8.97,21
3,Trevor Ariza,arizatr01,2007,0.54,0.00,0.62,4.37,1.14,1.04,0.33,1.47,8.88,21
3,Kwame Brown,brownkw01,2007,0.59,0.00,0.44,5.95,1.83,0.95,1.20,1.85,8.41,24
3,Andrew Bynum,bynuman01,2007,0.56,0.00,0.67,5.90,1.15,0.15,1.56,1.40,7.77,19
3,Jorge Garbajosa,garbajo01,2007,0.42,0.99,0.73,4.93,1.87,1.16,0.22,0.96,8.46,29
3,Andrei Kirilenko,kirilan01,2007,0.47,0.23,0.73,4.70,2.89,1.06,2.06,1.93,8.34,25
3,Donyell Marshall,marshdo01,2007,0.42,1.17,0.66,3.99,0.57,0.48,0.53,0.83,6.99,33
3,Antonio McDyess,mcdyean01,2007,0.53,0.00,0.69,6.05,0.88,0.74,0.79,0.91,8.10,32
3,Darko Milicic,milicda01,2007,0.45,0.00,0.61,5.46,1.13,0.55,1.75,1.55,7.99,21
3,Paul Millsap,millspa01,2007,0.53,0.01,0.67,5.16,0.76,0.82,0.90,1.15,6.82,21
3,Alonzo Mourning*,mournal01,2007,0.56,0.00,0.60,4.55,0.23,0.17,2.31,1.68,8.58,36
3,James Posey,poseyja01,2007,0.43,1.37,0.83,5.03,1.32,1.00,0.32,0.77,7.75,30
3,Craig Smith,smithcr01,2007,0.53,0.00,0.62,5.07,0.60,0.62,0.22,0.90,7.41,23
3,Joe Smith,smithjo02,2007,0.45,0.00,0.85,6.15,0.75,0.57,0.42,1.17,8.51,31
3,Darius Songaila,songada01,2007,0.52,0.00,0.85,3.62,1.03,0.46,0.27,1.16,7.62,28
3,Stromile Swift,swiftst01,2007,0.47,0.00,0.72,4.63,0.31,0.56,1.15,1.28,7.76,27
3,Antoine Walker,walkean02,2007,0.40,1.08,0.44,4.35,1.67,0.62,0.22,1.81,8.46,30
3,Bonzi Wells,wellsbo01,2007,0.41,0.04,0.56,4.29,1.11,0.86,0.46,2.04,7.75,30
3,Kelenna Azubuike,azubuke01,2008,0.45,0.88,0.72,4.00,0.93,0.56,0.42,0.72,8.54,24
3,Matt Barnes,barnema02,2008,0.42,0.73,0.75,4.44,1.90,0.66,0.49,1.16,6.66,27
3,Earl Barron,barroea01,2008,0.40,0.02,0.70,4.30,0.63,0.41,0.17,1.04,7.09,26
3,Brandon Bass,bassbr01,2008,0.50,0.00,0.82,4.39,0.73,0.28,0.61,1.04,8.28,22
3,Andray Blatche,blatcan01,2008,0.47,0.04,0.70,5.18,1.12,0.65,1.39,1.37,7.54,21
3,Mark Blount,blounma01,2008,0.46,0.25,0.64,3.81,0.59,0.48,0.49,1.01,8.42,32
3,Channing Frye,fryech01,2008,0.49,0.04,0.78,4.54,0.73,0.37,0.35,0.71,6.79,24
3,Yi Jianlian,jianlyi01,2008,0.42,0.09,0.84,5.21,0.83,0.55,0.85,1.36,8.58,20
3,Carl Landry,landrca01,2008,0.62,0.00,0.66,4.93,0.50,0.40,0.17,0.62,8.14,24
3,Jason Maxiell,maxieja01,2008,0.54,0.00,0.63,5.28,0.56,0.26,1.15,0.87,7.94,24
3,Paul Millsap,millspa01,2008,0.50,0.00,0.68,5.61,0.99,0.88,0.89,1.06,8.06,22
3,Nazr Mohammed,mohamna01,2008,0.52,0.00,0.58,6.02,0.88,0.55,0.73,1.23,7.79,30
3,Jamario Moon,moonja01,2008,0.49,0.51,0.74,6.21,1.15,1.03,1.38,0.65,8.47,27
3,Mikki Moore,mooremi01,2008,0.58,0.00,0.74,6.02,1.02,0.43,0.56,1.34,8.51,32
3,Rasho Nesterovic,nestera01,2008,0.55,0.01,0.76,4.82,1.15,0.28,0.73,0.85,7.77,31
3,Joakim Noah,noahjo01,2008,0.48,0.00,0.69,5.62,1.14,0.92,0.86,1.20,6.59,22
3,James Posey,poseyja01,2008,0.42,1.43,0.81,4.35,1.54,0.97,0.26,0.88,7.36,31
3,Leon Powe,powele01,2008,0.57,0.00,0.71,4.05,0.27,0.27,0.29,0.77,7.95,24
3,Quentin Richardson,richaqu01,2008,0.36,1.06,0.68,4.85,1.78,0.68,0.23,1.06,8.11,27
3,Tyrus Thomas,thomaty01,2008,0.42,0.01,0.74,4.62,1.22,0.65,0.97,1.04,6.78,21
3,Ronny Turiaf,turiaro01,2008,0.47,0.00,0.75,3.92,1.64,0.36,1.38,0.92,6.62,25
3,Bonzi Wells,wellsbo01,2008,0.44,0.16,0.64,4.53,1.33,1.03,0.44,1.41,9.07,31
3,Dorell Wright,wrighdo01,2008,0.49,0.09,0.83,5.00,1.36,0.66,0.93,0.66,7.89,22
3,Thaddeus Young,youngth01,2008,0.54,0.08,0.74,4.22,0.78,0.99,0.11,0.86,8.24,19
3,Ryan Anderson,anderry01,2009,0.39,1.05,0.85,4.71,0.79,0.67,0.30,0.95,7.38,20
3,Brandon Bass,bassbr01,2009,0.50,0.00,0.87,4.53,0.53,0.33,0.68,1.06,8.47,23
3,Shane Battier,battish01,2009,0.41,1.52,0.82,4.75,2.28,0.80,0.90,0.82,7.27,30
3,Matt Bonner,bonnema01,2009,0.50,1.46,0.74,4.77,1.01,0.58,0.32,0.46,8.23,28
3,Glen Davis,davisgl01,2009,0.44,0.03,0.73,3.96,0.91,0.70,0.25,0.93,6.97,23
3,Joey Graham,grahajo01,2009,0.48,0.04,0.83,3.74,0.62,0.45,0.15,0.95,7.65,26
3,Yi Jianlian,jianlyi01,2009,0.38,0.79,0.77,5.34,0.98,0.48,0.59,1.15,8.61,21
3,Carl Landry,landrca01,2009,0.57,0.01,0.81,4.97,0.57,0.38,0.45,0.99,9.25,25
3,Desmond Mason,masonde01,2009,0.44,0.00,0.54,4.03,1.18,0.38,0.77,1.44,7.54,31
3,Luc Mbah a Moute,mbahalu01,2009,0.46,0.00,0.73,5.94,1.06,1.06,0.55,1.22,7.24,22
3,Jamario Moon,moonja01,2009,0.47,0.81,0.85,4.56,1.19,1.08,0.75,0.54,7.21,28
3,James Posey,poseyja01,2009,0.41,1.55,0.82,4.83,1.09,0.77,0.28,1.05,8.91,32
3,Leon Powe,powele01,2009,0.52,0.00,0.69,4.93,0.66,0.34,0.54,1.09,7.69,25
3,Anthony Randolph,randoan01,2009,0.46,0.00,0.72,5.76,0.78,0.67,1.17,1.27,7.92,19
3,Bobby Simmons,simmobo01,2009,0.45,1.65,0.74,3.90,1.30,0.70,0.14,0.87,7.83,28
3,Marreese Speights,speigma01,2009,0.50,0.03,0.77,3.71,0.38,0.34,0.71,0.58,7.70,21
3,Chris Wilcox,wilcoch01,2009,0.50,0.00,0.56,4.47,0.76,0.42,0.26,1.21,7.21,26
3,Brandan Wright,wrighbr03,2009,0.53,0.00,0.74,4.03,0.54,0.56,0.95,0.59,8.28,21
3,Matt Barnes,barnema02,2010,0.49,0.81,0.74,5.49,1.65,0.73,0.37,1.38,8.84,29
3,Shane Battier,battish01,2010,0.40,1.51,0.73,4.66,2.45,0.79,1.13,0.96,7.97,31
3,DeJuan Blair,blairde01,2010,0.56,0.00,0.55,6.41,0.79,0.61,0.48,1.37,7.78,20
3,Tyler Hansbrough,hansbty01,2010,0.36,0.00,0.74,4.76,0.97,0.59,0.28,0.72,8.48,24
3,J.J. Hickson,hicksjj01,2010,0.55,0.00,0.68,4.94,0.49,0.44,0.48,1.14,8.51,21
3,Kris Humphries,humphkr01,2010,0.44,0.00,0.67,5.48,0.46,0.52,0.70,0.96,7.06,24
3,Zydrunas Ilgauskas,ilgauzy01,2010,0.44,0.17,0.74,5.39,0.75,0.22,0.78,0.98,7.41,34
3,Nenad Krstic,krstine01,2010,0.50,0.01,0.72,5.04,0.68,0.42,0.59,0.76,8.41,26
3,Robin Lopez,lopezro01,2010,0.59,0.00,0.70,4.86,0.14,0.20,1.04,0.80,8.43,21
3,Jason Maxiell,maxieja01,2010,0.51,0.00,0.57,5.28,0.51,0.47,0.50,0.89,6.75,26
3,Darko Milicic,milicda01,2010,0.49,0.00,0.54,4.72,1.47,0.69,1.06,1.09,6.72,24
3,Brad Miller,millebr01,2010,0.43,0.45,0.83,4.87,1.88,0.54,0.35,1.30,8.77,33
3,Nazr Mohammed,mohamna01,2010,0.55,0.00,0.65,5.24,0.48,0.26,0.74,0.91,7.91,32
3,Quentin Richardson,richaqu01,2010,0.43,1.87,0.73,4.92,1.22,0.92,0.24,0.82,8.92,29
3,Craig Smith,smithcr01,2010,0.57,0.01,0.64,3.83,1.12,0.44,0.33,1.17,7.80,26
3,Marreese Speights,speigma01,2010,0.48,0.00,0.75,4.06,0.58,0.47,0.55,0.82,8.58,22
3,Rasheed Wallace,wallara01,2010,0.41,1.04,0.77,4.11,1.01,1.01,0.89,0.80,8.99,35
3,Terrence Williams,willite01,2010,0.40,0.40,0.72,4.46,2.86,0.55,0.13,1.59,8.41,22
3,Darrell Arthur,arthuda01,2011,0.50,0.00,0.81,4.28,0.66,0.65,0.79,1.10,9.11,22
3,Matt Barnes,barnema02,2011,0.47,0.64,0.78,4.30,1.34,0.74,0.42,1.09,6.72,30
3,Shane Battier,battish01,2011,0.45,1.24,0.69,4.55,2.26,0.84,0.99,0.96,7.61,32
3,Omri Casspi,casspom01,2011,0.41,1.30,0.67,4.32,1.04,0.76,0.18,0.96,8.59,22
3,Austin Daye,dayeau01,2011,0.41,0.96,0.76,3.81,1.08,0.54,0.54,0.82,7.46,22
3,Derrick Favors,favorde01,2011,0.52,0.00,0.60,5.28,0.50,0.37,0.87,0.99,6.83,19
3,Paul George,georgpa01,2011,0.45,0.67,0.76,3.67,1.07,1.02,0.43,1.15,7.80,20
3,Taj Gibson,gibsota01,2011,0.47,0.01,0.68,5.73,0.73,0.49,1.33,0.89,7.11,25
3,Spencer Hawes,hawessp01,2011,0.47,0.11,0.53,5.74,1.49,0.36,0.88,1.20,7.21,22
3,James Johnson,johnsja01,2011,0.46,0.21,0.66,3.74,2.34,0.87,0.97,1.68,7.13,23
3,Nenad Krstic,krstine01,2011,0.51,0.00,0.77,4.72,0.38,0.37,0.35,0.79,8.10,27
3,Kenyon Martin,martike01,2011,0.51,0.04,0.58,6.19,2.27,0.90,0.73,1.23,8.63,33
3,Luc Mbah a Moute,mbahalu01,2011,0.46,0.00,0.71,5.32,0.86,0.91,0.35,0.97,6.70,24
3,Josh McRoberts,mcrobjo01,2011,0.55,0.32,0.74,5.31,2.08,0.65,0.79,1.29,7.40,23
3,Darko Milicic,milicda01,2011,0.47,0.00,0.56,5.22,1.51,0.78,2.03,2.19,8.78,25
3,Nazr Mohammed,mohamna01,2011,0.52,0.00,0.60,4.91,0.31,0.40,0.75,0.93,7.13,33
3,Shaquille O'Neal,onealsh01,2011,0.67,0.00,0.56,4.81,0.70,0.43,1.14,1.51,9.22,38
3,Anthony Randolph,randoan01,2011,0.47,0.03,0.67,4.00,0.83,0.55,0.60,1.33,7.63,21
3,Samardo Samuels,samuesa01,2011,0.46,0.00,0.62,4.27,0.46,0.41,0.49,1.43,7.78,22
3,Jason Thompson,thompja02,2011,0.51,0.00,0.61,6.05,1.17,0.37,0.59,1.32,8.84,24
3,Anthony Tolliver,tollian01,2011,0.45,0.72,0.80,4.54,1.26,0.43,0.43,0.75,6.68,25
3,Evan Turner,turneev01,2011,0.43,0.18,0.81,3.92,2.04,0.63,0.18,1.03,7.24,22
3,Hakim Warrick,warriha01,2011,0.51,0.01,0.72,3.70,0.86,0.40,0.11,0.99,8.36,28
3,Chris Wilcox,wilcoch01,2011,0.58,0.00,0.56,4.75,0.75,0.51,0.30,0.75,7.44,28
3,Matt Barnes,barnema02,2012,0.45,0.73,0.74,5.46,2.00,0.56,0.76,1.16,7.79,31
3,Andray Blatche,blatcan01,2012,0.38,0.08,0.67,5.77,1.08,0.77,0.65,1.42,8.50,25
3,Trevor Booker,booketr01,2012,0.53,0.02,0.60,6.50,0.80,0.96,0.86,1.16,8.38,24
3,Derrick Brown,brownde04,2012,0.52,0.09,0.67,3.63,1.03,0.74,0.18,0.85,8.06,24
3,Boris Diaw,diawbo01,2012,0.44,0.54,0.63,4.91,3.60,0.60,0.44,1.96,6.40,29
3,Derrick Favors,favorde01,2012,0.50,0.00,0.65,6.54,0.66,0.58,1.00,1.58,8.77,20
3,Taj Gibson,gibsota01,2012,0.50,0.00,0.62,5.27,0.75,0.43,1.29,0.95,7.68,26
3,Tyler Hansbrough,hansbty01,2012,0.41,0.00,0.81,4.39,0.45,0.82,0.14,0.98,9.30,26
3,J.J. Hickson,hicksjj01,2012,0.47,0.00,0.64,6.20,0.83,0.56,0.65,1.30,8.37,23
3,Jonas Jerebko,jerebjo01,2012,0.47,0.50,0.81,4.81,0.67,0.64,0.33,1.03,8.69,24
3,Kawhi Leonard,leonaka01,2012,0.49,0.64,0.77,5.11,1.09,1.33,0.38,0.69,7.92,20
3,Rashard Lewis,lewisra02,2012,0.39,0.57,0.84,3.89,0.96,0.82,0.36,1.14,7.75,32
3,Jason Maxiell,maxieja01,2012,0.48,0.00,0.55,5.12,0.63,0.49,0.77,1.09,6.52,28
3,Luc Mbah a Moute,mbahalu01,2012,0.51,0.02,0.64,5.28,0.67,0.93,0.51,0.91,7.74,25
3,Markieff Morris,morrima02,2012,0.40,0.68,0.72,4.43,1.03,0.65,0.67,1.11,7.41,22
3,Lamar Odom,odomla01,2012,0.35,0.56,0.59,4.16,1.66,0.40,0.36,1.04,6.64,32
3,Patrick Patterson,pattepa01,2012,0.44,0.00,0.70,4.47,0.83,0.42,0.56,0.77,7.66,22
3,Anthony Randolph,randoan01,2012,0.47,0.00,0.76,3.62,0.56,0.38,1.03,1.18,7.41,22
3,Kevin Seraphin,serapke01,2012,0.53,0.00,0.67,4.91,0.58,0.33,1.33,1.16,7.95,22
3,Marreese Speights,speigma01,2012,0.45,0.00,0.77,6.23,0.80,0.35,0.48,1.23,8.77,24
3,Tristan Thompson,thomptr01,2012,0.44,0.00,0.55,6.48,0.45,0.45,1.03,1.35,8.23,20
3,Derrick Williams,willide02,2012,0.41,0.56,0.70,4.71,0.58,0.45,0.47,1.17,8.83,20
3,Tony Allen,allento01,2013,0.45,0.04,0.72,4.59,1.24,1.51,0.56,1.19,8.92,31
3,Brandon Bass,bassbr01,2013,0.49,0.00,0.86,5.25,1.04,0.54,0.79,0.99,8.65,27
3,Elton Brand,brandel01,2013,0.47,0.00,0.71,5.97,0.97,0.69,1.25,0.79,7.19,33
3,Jimmy Butler,butleji01,2013,0.47,0.49,0.80,4.00,1.40,0.95,0.38,0.76,8.60,23
3,Earl Clark,clarkea01,2013,0.44,0.59,0.70,5.51,1.10,0.61,0.75,1.05,7.25,25
3,Dante Cunningham,cunnida01,2013,0.47,0.00,0.65,5.10,0.84,1.05,0.48,0.70,8.69,25
3,Ed Davis,davised01,2013,0.54,0.00,0.62,5.68,0.78,0.47,1.05,0.78,7.69,23
3,Taj Gibson,gibsota01,2013,0.49,0.00,0.68,5.31,0.94,0.42,1.38,1.17,7.95,27
3,Tyler Hansbrough,hansbty01,2013,0.43,0.00,0.72,4.60,0.44,0.36,0.22,0.96,7.01,27
3,Maurice Harkless,harklma01,2013,0.46,0.42,0.57,4.41,0.66,1.16,0.82,0.91,8.22,19
3,Jordan Hill,hilljo01,2013,0.50,0.00,0.66,5.72,0.45,0.28,0.66,0.90,6.69,25
3,Jonas Jerebko,jerebjo01,2013,0.45,0.51,0.77,3.78,0.88,0.78,0.16,0.86,7.69,25
3,Enes Kanter,kanteen01,2013,0.54,0.01,0.80,4.34,0.44,0.40,0.46,1.44,7.23,20
3,Michael Kidd-Gilchrist,kiddgmi01,2013,0.46,0.03,0.75,5.83,1.50,0.69,0.90,1.29,9.03,19
3,Jason Maxiell,maxieja01,2013,0.45,0.00,0.62,5.68,0.75,0.44,1.32,1.13,6.92,29
3,Luc Mbah a Moute,mbahalu01,2013,0.40,0.22,0.57,4.41,0.95,0.72,0.24,1.21,6.67,26
3,JaVale McGee,mcgeeja01,2013,0.58,0.01,0.59,4.82,0.30,0.38,1.99,1.14,9.08,25
3,Marcus Morris,morrima03,2013,0.42,1.12,0.56,3.60,0.81,0.58,0.26,1.00,7.74,23
3,Markieff Morris,morrima02,2013,0.41,0.55,0.73,4.83,1.32,0.94,0.78,1.27,8.17,23
3,Andrew Nicholson,nichoan01,2013,0.53,0.00,0.80,3.44,0.59,0.32,0.43,1.05,7.83,23
3,Jermaine O'Neal,onealje01,2013,0.48,0.00,0.84,5.33,0.76,0.35,1.42,1.33,8.25,34
3,Thabo Sefolosha,sefolth01,2013,0.48,1.33,0.83,3.91,1.54,1.27,0.54,0.79,7.57,28
3,Kevin Seraphin,serapke01,2013,0.46,0.00,0.69,4.38,0.72,0.30,0.75,1.65,9.13,23
3,Kyle Singler,singlky01,2013,0.43,0.85,0.81,4.02,0.94,0.70,0.45,1.20,8.78,24
3,Jason Smith,smithja02,2013,0.49,0.00,0.84,3.65,0.67,0.29,0.88,1.08,8.24,26
3,Marreese Speights,speigma01,2013,0.45,0.04,0.77,4.89,0.59,0.30,0.67,1.01,8.33,25
3,Jonas Valanciunas,valanjo01,2013,0.56,0.00,0.79,6.00,0.73,0.27,1.26,1.52,8.94,20
3,Gerald Wallace,wallage01,2013,0.40,0.67,0.64,4.62,2.62,1.41,0.67,1.59,7.70,30
3,Rasheed Wallace,wallara01,2013,0.39,1.05,0.70,3.95,0.29,0.62,0.71,0.48,6.95,38
3,Brandan Wright,wrighbr03,2013,0.60,0.00,0.62,4.06,0.59,0.41,1.19,0.53,8.45,25
3,Tyler Zeller,zellety01,2013,0.44,0.00,0.76,5.69,1.25,0.45,0.91,1.23,7.92,23
3,Jeff Adrien,adrieje01,2014,0.52,0.00,0.64,5.77,0.72,0.45,0.68,0.74,6.83,27
3,Al-Farouq Aminu,aminual01,2014,0.47,0.16,0.66,6.20,1.43,1.03,0.48,1.10,7.15,23
3,Chris Andersen,anderch01,2014,0.64,0.04,0.71,5.26,0.26,0.44,1.35,0.74,6.63,35
3,Giannis Antetokounmpo,antetgi01,2014,0.41,0.53,0.68,4.40,1.95,0.78,0.79,1.58,6.82,19
3,Pero Antic,anticpe01,2014,0.42,1.12,0.76,4.18,1.16,0.38,0.24,1.10,7.04,31
3,Trevor Booker,booketr01,2014,0.55,0.00,0.62,5.26,0.89,0.57,0.63,0.81,6.82,26
3,Andrew Bynum,bynuman01,2014,0.42,0.00,0.76,5.58,1.12,0.23,1.12,1.31,8.65,26
3,Drew Gooden,goodedr01,2014,0.53,0.32,0.89,5.18,0.68,0.45,0.32,0.77,8.32,32
3,Kris Humphries,humphkr01,2014,0.50,0.00,0.81,5.93,0.97,0.45,0.88,0.93,8.39,28
3,Wesley Johnson,johnswe01,2014,0.43,1.27,0.79,4.41,1.57,1.09,0.97,1.14,9.05,26
3,Ryan Kelly,kellyry01,2014,0.42,0.81,0.82,3.71,1.61,0.54,0.76,0.80,8.00,22
3,Michael Kidd-Gilchrist,kiddgmi01,2014,0.47,0.02,0.61,5.23,0.84,0.69,0.63,0.97,7.23,20
3,Jermaine O'Neal,onealje01,2014,0.50,0.00,0.75,5.50,0.57,0.32,0.91,1.18,7.93,35
3,Kelly Olynyk,olynyke01,2014,0.47,0.57,0.81,5.21,1.56,0.50,0.39,1.51,8.67,22
3,Zaza Pachulia,pachuza01,2014,0.43,0.00,0.85,6.28,2.57,0.85,0.26,1.74,7.70,29
3,Patrick Patterson,pattepa01,2014,0.46,0.85,0.70,5.26,1.20,0.85,0.57,1.00,8.54,24
3,Mason Plumlee,plumlma01,2014,0.66,0.00,0.63,4.40,0.86,0.70,0.79,1.10,7.43,23
3,Luis Scola,scolalu01,2014,0.47,0.01,0.73,4.77,0.99,0.32,0.20,1.32,7.63,33
3,Iman Shumpert,shumpim01,2014,0.38,1.03,0.75,4.16,1.74,1.24,0.18,1.07,6.69,23
3,Henry Sims,simshe01,2014,0.47,0.00,0.74,5.15,1.13,0.61,0.43,0.89,7.61,23
3,Tiago Splitter,splitti01,2014,0.52,0.00,0.70,6.15,1.53,0.49,0.53,1.27,8.19,29
3,Derrick Williams,willide02,2014,0.43,0.33,0.72,4.14,0.72,0.62,0.26,0.97,8.00,22
3,Marvin Williams,willima02,2014,0.44,1.27,0.78,5.06,1.18,0.82,0.47,0.80,9.14,27
3,Brandan Wright,wrighbr03,2014,0.68,0.00,0.73,4.21,0.53,0.55,0.95,0.60,9.05,26
3,Tony Allen,allento01,2015,0.50,0.16,0.63,4.44,1.37,2.05,0.48,1.37,8.56,33
3,Trevor Booker,booketr01,2015,0.49,0.37,0.58,5.03,1.05,0.54,0.52,1.11,7.18,27
3,Jae Crowder,crowdja01,2015,0.42,0.74,0.77,3.57,1.15,0.88,0.30,0.60,7.66,24
3,Channing Frye,fryech01,2015,0.39,1.81,0.89,3.91,1.25,0.63,0.52,1.04,7.32,31
3,John Henson,hensojo01,2015,0.57,0.00,0.57,4.66,0.88,0.42,2.01,1.30,7.01,24
3,J.J. Hickson,hicksjj01,2015,0.48,0.00,0.58,6.19,0.78,0.49,0.48,1.32,7.56,26
3,Kris Humphries,humphkr01,2015,0.47,0.00,0.74,6.50,0.89,0.53,0.39,0.72,7.95,29
3,James Johnson,johnsja01,2015,0.59,0.16,0.66,3.67,1.36,0.77,1.00,1.13,7.91,27
3,Chris Kaman,kamanch01,2015,0.52,0.00,0.71,6.54,0.88,0.24,0.73,1.46,8.62,32
3,Carl Landry,landrca01,2015,0.52,0.00,0.82,3.83,0.37,0.21,0.24,0.77,7.19,31
3,David Lee,leeda02,2015,0.51,0.00,0.65,5.24,1.73,0.63,0.53,1.00,7.92,31
3,Zaza Pachulia,pachuza01,2015,0.45,0.00,0.79,6.85,2.44,1.10,0.29,1.82,8.30,30
3,Patrick Patterson,pattepa01,2015,0.45,1.30,0.79,5.35,1.91,0.74,0.54,0.67,8.00,25
3,Adreian Payne,paynead01,2015,0.41,0.03,0.65,5.06,0.94,0.59,0.28,1.38,6.66,23
3,Mason Plumlee,plumlma01,2015,0.57,0.00,0.50,6.24,0.90,0.79,0.77,1.29,8.74,24
3,Henry Sims,simshe01,2015,0.47,0.05,0.77,4.92,1.08,0.53,0.41,1.36,8.03,24
3,Jason Smith,smithja02,2015,0.43,0.18,0.83,3.95,1.71,0.39,0.54,1.27,8.00,28
3,Tiago Splitter,splitti01,2015,0.56,0.00,0.75,4.85,1.50,0.67,0.71,1.15,8.23,30
3,Mirza Teletovic,teletmi01,2015,0.38,1.55,0.72,4.85,1.15,0.35,0.40,1.33,8.48,29
3,Marvin Williams,willima02,2015,0.42,1.22,0.71,4.95,1.28,0.88,0.46,0.77,7.40,28
3,Brandan Wright,wrighbr03,2015,0.64,0.00,0.70,4.28,0.55,0.67,1.25,0.45,7.25,27
3,Cody Zeller,zelleco01,2015,0.46,0.02,0.77,5.84,1.61,0.55,0.79,1.00,7.61,22
9,Maurice Cheeks,cheekma01,1980,0.54,0.05,0.78,3.47,7.04,2.32,0.41,2.73,11.37,23
